1,2,3,4,5,6,7,8,9,10,11,17,21,24,30
1,2,3,4,5,6,7,8,9,10,15,19,24,30,39
1,2,3,4,5,6,7,8,11,12,14,18,49,0,0
1,2,3,5,6,7,11,12,14,18,20,22,26,33,50
1,2,3,4,5,6,7,8,9,10,11,16,17,24,27
1,2,3,4,5,6,7,8,10,13,15,18,19,22,30
1,2,3,4,5,6,7,8,9,11,13,17,21,0,0
1,2,3,5,6,7,9,10,11,12,14,20,21,27,50
1,2,3,4,5,6,7,8,9,10,11,12,14,25,26
1,2,3,4,5,6,7,8,11,13,18,19,26,32,51
1,2,3,4,5,6,7,8,11,12,14,18,22,28,32
1,2,3,4,5,7,11,12,14,18,20,26,40,51,0
1,2,3,4,5,6,7,8,9,10,11,16,19,24,30
1,2,3,4,5,6,7,8,9,10,13,15,19,21,30
1,2,3,4,5,6,7,8,9,13,15,16,17,23,47
1,2,3,4,5,6,7,8,10,11,12,14,18,43,45
1,2,3,4,5,6,7,10,11,12,14,18,20,26,49
1,2,3,4,5,6,7,8,10,13,15,18,19,22,28
1,2,3,4,5,6,7,8,9,10,11,13,16,19,27
1,2,3,4,5,7,8,9,10,13,15,17,23,25,42
1,2,3,4,5,6,7,9,11,12,14,16,20,0,0
1,2,3,4,5,6,7,8,9,11,12,14,16,32,36
1,2,3,4,5,6,7,8,9,10,15,16,19,24,29
1,2,3,4,5,6,7,8,9,15,16,17,24,46,47
1,2,3,4,5,6,7,10,11,13,18,19,20,26,51
1,2,3,4,5,6,7,8,9,10,11,13,17,21,23
1,2,3,4,5,6,7,8,9,10,11,13,16,19,23
1,2,3,4,5,6,7,8,9,10,11,13,16,17,27
1,2,3,4,5,6,7,9,10,12,15,17,20,21,23
1,2,3,5,6,7,8,9,11,12,14,26,32,39,52
1,2,3,4,6,7,8,11,12,14,18,22,29,40,53
1,2,3,4,5,6,8,9,10,13,15,19,21,31,34
1,2,3,5,6,7,9,10,11,13,19,20,21,27,52
1,2,3,4,5,6,7,8,9,10,13,15,17,21,30
1,2,3,4,5,6,7,8,9,10,11,13,19,25,30
1,2,3,4,5,6,7,8,9,10,11,12,14,25,36
1,2,3,4,5,6,7,9,10,12,15,16,20,29,37
1,2,3,4,5,6,7,8,9,10,11,16,19,24,27
1,2,3,4,5,6,7,8,9,10,13,15,19,21,26
1,2,3,4,5,8,10,11,12,14,18,26,44,49,75
1,2,3,4,5,6,7,8,9,10,15,17,21,24,30
1,2,3,4,5,6,7,10,11,18,19,20,22,24,26
1,2,3,4,5,6,7,8,9,13,15,19,21,0,0
1,2,4,5,6,7,8,9,11,12,14,21,55,0,0
1,2,3,4,5,6,8,9,11,13,16,17,31,0,0
1,2,3,4,5,6,7,11,12,14,18,20,43,0,0
1,2,3,4,5,6,7,8,9,15,19,24,25,0,0
1,2,3,4,5,6,8,9,10,11,13,16,19,27,31
1,2,3,4,5,6,7,8,15,18,19,24,26,33,35
1,2,3,4,5,6,7,10,11,12,14,18,20,22,29
1,2,3,4,5,7,8,9,10,11,12,14,16,30,70
1,2,3,4,5,6,7,8,9,15,19,21,24,30,32
1,2,3,4,5,6,7,8,10,11,12,14,18,22,26
1,2,3,4,6,7,10,11,12,14,18,20,22,26,38
1,2,3,4,5,6,7,8,11,12,14,18,28,35,40
1,2,3,4,5,6,7,8,9,10,13,15,16,17,30
1,2,3,4,5,6,7,8,11,12,14,18,30,41,43
1,2,3,4,6,7,13,15,18,19,20,28,35,38,41
1,2,3,4,5,6,7,8,9,10,12,15,16,34,37
1,2,3,4,5,7,8,9,10,13,15,16,19,29,61
1,2,3,4,5,6,7,8,9,11,12,14,16,36,40
1,2,3,4,5,6,7,11,12,14,18,20,22,27,41
1,2,3,4,5,6,7,8,9,10,12,15,17,29,39
1,2,3,4,5,6,7,8,13,15,17,18,22,28,41
1,2,3,4,5,6,7,8,11,13,18,19,26,33,35
1,2,3,4,5,6,7,8,9,10,13,15,16,17,27
1,2,3,4,5,6,7,9,11,12,14,20,25,27,32
1,2,3,4,5,6,7,8,9,10,13,15,16,17,29
1,2,3,4,5,6,7,8,9,10,11,12,14,21,26
1,2,3,4,5,6,7,8,9,10,11,13,16,17,27
1,2,3,4,5,6,7,10,11,12,14,18,20,22,46
1,2,3,4,5,7,8,9,10,11,17,21,24,27,72
1,2,3,4,5,6,7,8,9,11,13,17,39,0,0
1,2,3,4,5,6,7,8,9,10,13,15,19,21,28
1,2,3,4,5,6,7,9,11,12,14,20,21,0,0
1,2,3,4,5,6,7,8,11,13,18,19,43,0,0
1,2,3,4,5,6,7,8,9,10,13,15,17,21,23
1,2,3,4,5,7,8,9,11,12,14,16,27,32,70
1,2,3,4,5,6,7,10,12,15,18,20,26,35,37
1,2,3,4,5,6,7,8,9,10,11,17,24,25,27
1,2,3,4,5,6,7,8,9,10,11,13,19,21,30
1,2,3,4,5,6,7,8,10,11,12,14,18,22,23
1,2,3,4,6,7,10,15,18,20,26,37,38,49,81
1,2,3,4,5,6,7,8,9,10,13,15,17,23,25
1,2,3,4,5,6,7,8,9,10,11,12,14,16,36
1,2,3,4,5,6,7,8,9,10,11,12,14,21,27
1,2,3,4,5,6,8,9,10,11,12,14,16,23,31
1,2,3,4,5,6,7,9,10,12,15,16,20,30,37
1,2,3,4,5,7,8,9,10,11,13,17,23,25,42
1,2,3,4,5,6,7,8,10,11,12,14,18,26,51
1,2,3,4,5,6,7,8,9,10,11,12,14,16,36
1,2,3,4,5,6,7,11,12,14,18,20,33,43,48
1,2,3,4,5,6,7,8,10,11,13,18,19,22,30
1,2,3,4,5,6,7,8,9,10,15,16,19,23,24
1,2,3,4,5,6,8,9,11,13,19,25,31,0,0
1,2,3,4,5,6,7,9,11,12,14,20,21,28,32
1,2,3,5,6,7,8,9,10,11,13,16,19,27,52
1,2,3,4,5,6,7,8,9,13,15,19,23,25,32
1,2,3,4,5,6,8,10,13,15,17,18,22,29,31
1,2,3,4,6,7,9,10,11,12,14,20,21,27,38
1,2,3,4,5,7,8,9,10,11,13,19,23,25,42
1,2,3,4,5,6,7,8,9,10,11,13,19,21,28
1,2,3,4,5,6,7,8,11,12,14,18,22,26,33
1,2,3,5,7,10,12,15,18,20,22,23,37,50,0
1,2,3,4,5,6,7,8,10,15,17,18,22,24,28
1,2,3,4,5,6,8,9,10,11,13,17,21,31,34
1,2,3,4,5,6,7,8,9,10,11,12,14,16,27
1,2,3,4,5,6,7,11,12,14,18,20,22,33,48
1,2,3,4,5,6,7,8,9,10,11,12,14,16,23
1,2,3,4,5,6,7,8,9,15,16,19,24,0,0
1,2,3,4,5,7,8,9,10,13,15,16,17,23,42
1,2,3,4,5,6,7,8,9,13,15,19,21,23,32
1,2,3,5,11,12,14,18,20,22,26,32,44,52,67
1,2,3,4,5,6,7,8,9,12,15,21,37,0,0
1,2,3,4,5,6,7,8,9,11,12,14,16,32,45
1,2,3,4,5,6,7,8,9,12,15,21,29,37,47
1,2,3,4,5,7,9,11,12,14,16,20,27,32,86
1,2,3,4,5,6,7,8,9,10,11,13,16,17,23
1,2,3,4,5,6,7,8,9,10,11,13,17,25,34
1,2,3,4,5,6,8,9,10,11,12,14,16,27,54
1,2,3,4,5,6,7,10,11,12,14,18,20,22,28
1,2,3,4,5,6,7,8,9,10,11,12,14,16,36
1,2,3,4,5,6,8,9,10,13,15,17,21,29,31
1,2,3,4,5,6,7,8,9,10,13,15,17,21,27
1,2,3,4,5,6,7,9,10,11,13,19,20,25,36
1,2,3,4,5,6,7,8,9,10,11,13,16,17,45
1,2,3,4,5,6,7,8,10,11,13,18,19,22,46
1,2,3,4,5,6,7,8,9,13,15,19,25,33,34
1,2,3,4,5,6,7,10,11,12,14,18,20,22,28
1,2,3,4,5,6,8,10,13,15,18,19,26,44,49
1,2,3,5,7,8,9,10,13,15,17,21,34,42,52
1,2,3,4,5,6,7,8,9,10,11,13,17,21,27
1,2,3,4,5,6,7,8,9,10,15,16,17,24,30
1,2,3,4,6,7,10,15,18,19,20,22,24,28,38
1,2,3,4,5,6,7,8,9,10,11,13,19,21,30
1,2,3,4,5,6,7,8,9,11,12,14,16,27,32
1,2,3,4,5,6,7,8,13,15,18,19,22,30,41
1,2,3,4,5,6,7,9,10,11,12,14,20,25,27
1,2,3,4,5,6,7,8,9,10,11,12,14,16,27
1,2,3,4,5,7,8,9,15,16,17,24,27,33,61
1,2,3,4,5,8,10,11,13,18,19,22,23,44,67
1,2,3,4,5,6,7,9,11,12,14,16,20,36,40
1,2,3,4,5,6,8,9,10,13,15,16,17,23,31
1,2,3,4,5,6,7,8,10,11,12,14,18,22,28
1,2,3,4,5,6,8,9,10,11,13,17,21,31,34
1,2,3,4,5,6,7,10,11,12,14,18,20,22,28
1,2,3,4,5,6,7,8,9,10,11,13,17,23,25
1,2,3,4,5,6,8,9,11,13,17,25,31,0,0
1,2,3,4,5,6,7,8,9,10,12,15,16,17,23
1,2,3,4,6,7,11,12,14,18,20,22,26,32,38
1,2,3,4,5,6,7,8,9,11,12,14,25,0,0
1,2,3,4,5,6,7,8,9,15,17,21,24,29,33
1,2,3,4,5,6,7,8,9,11,19,21,24,28,41
1,2,3,5,6,7,10,11,12,14,18,20,22,26,50
1,2,3,4,5,6,7,8,9,10,11,12,14,21,27
1,2,3,4,5,6,7,8,9,10,13,15,17,21,23
1,2,3,4,5,6,7,8,9,11,12,14,16,27,32
1,2,3,4,5,6,7,8,9,10,15,16,19,23,24
1,2,3,4,5,6,7,9,10,11,12,14,16,20,30
1,2,3,4,5,6,8,9,13,15,19,21,28,31,33
1,2,3,4,5,8,9,10,11,13,17,21,34,44,85
1,2,3,4,5,6,7,8,10,11,17,18,24,26,43
1,2,3,4,5,6,7,11,12,14,18,20,22,28,33
1,2,3,4,5,6,7,8,11,12,14,18,27,41,43
1,2,3,4,5,6,7,8,9,10,15,19,23,24,25
1,2,3,4,5,6,7,8,9,10,15,16,19,23,24
1,2,4,5,6,7,9,11,12,14,20,21,28,32,58
1,2,3,4,5,6,7,8,9,10,11,12,14,16,36
1,2,3,4,5,6,7,8,9,15,17,21,24,26,40
1,2,3,4,5,7,8,9,15,17,21,24,29,33,42
1,2,3,4,5,7,9,10,11,12,14,16,20,34,80
1,2,3,4,5,6,7,8,11,12,14,18,22,28,40
1,2,3,4,5,6,7,8,9,10,11,12,14,23,25
1,2,3,4,5,7,8,9,10,11,13,17,25,34,42
1,2,3,4,5,6,7,10,11,13,18,19,20,35,46
1,2,3,4,5,6,7,8,9,10,13,15,16,17,23
1,2,3,4,5,6,7,8,9,10,13,15,19,21,26
1,2,3,4,5,6,7,8,9,10,11,13,16,19,27
1,2,3,4,5,6,7,10,11,12,14,18,20,22,28
1,2,3,4,5,6,7,8,9,13,15,17,21,0,0
1,2,3,4,5,6,7,8,9,10,11,12,14,27,39
1,2,3,4,5,8,10,13,15,18,19,22,44,46,57
1,2,3,4,5,6,7,8,13,15,18,19,22,28,47
1,2,3,4,5,6,7,9,10,11,12,14,20,21,30
1,2,3,4,5,6,7,8,9,10,11,12,14,21,26
1,2,3,4,5,6,8,9,15,17,21,24,29,47,54
1,2,3,4,5,7,8,9,13,15,17,39,0,0,0
1,2,3,4,6,7,10,11,12,14,18,20,26,38,49
1,2,3,4,5,6,7,8,10,11,12,14,18,26,35
1,2,3,4,5,6,7,8,10,11,13,18,19,22,30
1,2,3,4,5,6,7,8,10,13,15,17,18,22,29
1,2,3,4,5,6,7,11,12,14,18,20,22,30,41
1,2,3,4,5,6,7,8,9,10,11,16,19,23,24
1,2,3,4,5,6,7,8,9,10,11,12,14,16,34
1,2,3,4,5,6,8,9,10,13,15,16,17,31,34
1,2,3,4,5,6,7,10,11,12,14,18,20,22,28
1,2,3,4,5,8,9,10,11,13,17,23,25,31,0
1,2,3,4,5,6,7,8,9,10,11,12,14,16,27
1,2,3,5,6,7,8,9,10,11,13,19,21,29,52
1,2,3,4,6,7,12,15,18,20,26,33,35,37,38
1,2,3,4,5,6,7,8,10,11,12,14,18,23,43
1,2,3,4,5,6,7,8,9,10,15,16,19,24,30
1,2,3,4,5,7,8,9,10,11,12,14,16,36,77
1,2,3,4,5,6,7,8,9,10,12,15,16,29,37
1,2,3,4,5,6,7,15,18,19,20,24,26,33,35
1,2,3,4,5,6,8,9,10,11,19,23,24,25,31
1,2,3,4,5,6,8,9,10,12,15,23,25,31,37
1,2,3,4,5,6,7,8,9,11,12,14,21,23,40
1,2,3,4,5,6,7,9,10,12,15,20,21,30,37
1,2,3,4,5,6,7,8,9,11,12,14,21,33,48
1,2,3,4,5,6,7,8,9,13,15,16,19,0,0
1,2,3,4,5,6,7,8,9,10,11,12,14,16,23
1,2,3,4,5,6,7,9,10,11,12,14,20,21,28
1,2,3,4,5,6,8,9,10,11,12,14,16,34,54
1,2,3,4,5,6,7,8,9,10,11,16,19,24,48
1,2,3,4,5,6,7,8,10,15,18,19,22,24,28
1,2,3,4,6,10,11,12,14,18,20,28,35,38,44
1,2,3,4,5,6,7,8,9,10,11,13,19,21,27
1,2,3,4,5,6,7,8,9,10,11,13,19,25,36
1,2,3,4,5,6,7,8,9,11,12,16,17,0,0
1,2,3,4,5,6,7,9,10,11,12,14,20,21,30
1,2,3,4,5,6,7,8,11,12,14,18,22,26,40
1,2,3,4,5,6,7,8,9,11,12,14,21,27,47
1,2,3,4,5,6,7,8,9,10,11,13,17,21,23
1,2,3,4,5,6,7,9,10,11,12,14,16,20,27
1,2,3,4,5,6,7,8,9,10,13,15,17,21,30
1,2,3,4,5,6,7,8,10,11,12,14,18,28,49
1,2,3,4,5,6,7,8,10,11,13,18,19,22,26
1,2,3,4,5,7,8,11,13,18,19,28,47,49,0
1,2,3,4,5,6,7,10,11,13,18,19,20,22,26
1,2,3,4,5,6,7,8,10,11,17,18,24,28,43
1,2,3,4,5,6,7,8,9,10,11,13,19,21,46
1,2,3,4,5,6,7,8,9,11,12,14,25,36,40
1,2,3,4,5,6,7,9,10,12,15,16,20,28,37
1,2,3,4,5,6,7,8,9,10,13,15,19,21,29
1,2,3,4,5,6,7,8,9,15,16,17,24,29,40
1,2,3,4,5,6,8,10,13,15,18,19,29,31,43
1,2,3,4,5,6,7,9,11,12,14,20,25,30,32
1,2,3,4,5,6,7,8,9,10,15,16,17,23,24
1,2,3,4,5,6,8,9,10,11,12,14,21,31,46
1,2,3,4,5,6,7,8,9,10,13,15,19,25,34
1,2,3,4,5,6,11,12,14,18,20,26,31,35,40
1,2,3,4,5,6,7,8,9,11,12,14,16,23,33
1,2,3,4,5,6,7,8,9,11,12,14,16,33,48
1,2,3,4,5,6,7,8,9,10,11,13,16,19,45
1,2,3,4,5,6,7,10,11,12,14,18,20,22,26
1,2,3,4,5,6,7,8,11,13,18,19,32,43,45
1,2,3,4,5,6,7,8,9,10,15,16,17,23,24
1,2,3,4,5,6,8,9,10,11,13,17,21,23,31
1,2,3,4,5,6,8,9,10,11,13,16,19,27,31
1,2,3,4,5,6,7,9,10,11,12,14,20,21,30
1,2,3,4,5,6,8,11,12,14,18,22,26,31,40
1,2,3,4,8,9,10,11,12,14,27,39,42,44,53
1,2,3,4,5,6,7,8,9,10,11,13,17,23,25
1,2,3,5,6,7,10,11,12,14,18,20,30,43,50
1,2,3,4,5,6,7,8,9,10,11,12,14,16,27
1,2,3,4,5,8,9,10,11,13,17,25,36,42,56
1,2,3,4,5,6,7,8,9,10,11,13,16,17,34
1,2,3,4,6,7,11,12,14,18,20,22,30,38,41
1,2,3,4,5,7,8,9,10,12,15,16,29,37,89
1,2,3,4,5,6,7,8,9,11,13,17,21,0,0
1,2,3,4,5,6,7,8,10,11,13,18,19,22,26
1,2,3,4,6,7,9,10,11,12,14,16,20,27,38
1,2,3,4,5,6,7,8,9,10,13,15,16,19,30
1,2,3,4,5,6,7,8,9,10,13,15,16,17,23
1,2,3,4,5,6,7,8,9,10,11,12,14,16,36
1,2,3,5,6,7,11,12,14,18,20,26,41,49,50
1,2,3,4,5,6,8,9,10,15,17,24,25,31,34
1,2,3,4,5,6,8,9,10,11,12,14,25,31,34
1,2,3,4,5,6,7,8,9,10,13,15,17,21,28
1,2,3,4,5,6,7,10,11,12,14,18,20,30,43
1,2,3,4,5,6,7,8,9,10,13,15,19,23,25
1,2,3,4,5,6,7,8,9,10,12,15,16,34,37
1,2,3,4,5,6,7,8,9,10,15,16,19,24,30
1,2,3,4,5,6,7,8,9,10,11,13,19,21,23
1,2,3,4,5,6,7,9,10,11,12,14,16,20,27
1,2,3,4,5,6,7,8,9,10,11,12,14,16,34
1,2,3,4,5,6,7,8,9,10,13,15,17,23,39
1,2,3,4,5,6,8,9,10,11,13,17,21,23,44
1,2,3,4,5,6,7,9,10,11,12,14,16,20,27
1,2,3,4,5,6,7,8,9,10,11,12,14,25,34
1,2,3,4,5,6,7,8,15,18,19,24,28,35,47
1,2,3,4,5,6,7,8,9,10,11,13,17,21,28
1,2,3,4,5,6,7,9,10,11,12,14,20,21,29
1,2,3,4,5,6,7,8,10,13,15,18,19,26,35
1,2,3,4,5,6,7,8,9,11,12,14,21,30,32
1,2,3,4,5,6,7,8,9,10,15,19,21,24,28
1,2,3,5,6,7,9,10,11,12,14,16,20,34,50
1,2,3,4,5,6,7,8,9,10,11,12,14,16,28
1,2,3,4,5,6,7,8,9,10,11,13,17,21,23
1,2,3,4,5,6,7,8,9,10,11,12,14,16,45
1,2,3,5,6,7,10,11,12,14,18,20,22,30,52
1,2,3,4,5,6,7,8,9,10,11,13,17,21,23
1,2,3,4,5,6,7,8,9,10,11,13,16,19,27
1,2,3,4,5,6,7,8,9,10,11,12,14,16,36
1,2,3,4,5,6,7,9,10,11,12,14,20,21,28
1,2,3,4,5,6,7,8,9,10,13,15,19,21,29
1,2,3,4,5,6,7,8,15,18,19,22,24,26,40
1,2,3,4,5,6,7,8,9,11,12,14,16,33,48
1,2,3,4,5,6,8,10,11,12,14,18,31,36,43
1,2,3,4,5,6,7,15,17,18,20,24,28,35,47
1,2,3,4,5,6,7,8,9,10,13,15,19,25,30
1,2,3,4,5,6,7,8,9,15,19,21,24,29,33
1,2,3,4,5,6,7,8,9,10,15,19,24,25,30
1,2,3,5,6,7,10,11,12,14,18,20,22,48,50
1,2,3,4,5,6,8,9,13,15,17,21,29,31,40
1,2,3,4,6,7,8,9,10,11,13,16,19,36,53
1,2,3,4,5,6,8,10,13,15,18,19,23,31,43
1,2,3,4,6,7,10,11,12,14,18,20,28,35,38
1,2,3,4,5,6,8,9,10,11,12,14,16,23,31
1,2,3,4,5,6,7,8,9,10,11,13,17,25,45
1,2,3,4,5,6,7,8,9,13,15,17,21,23,40
1,2,3,4,5,6,7,10,11,12,14,18,20,22,27
1,2,3,4,5,6,7,8,9,13,15,17,21,0,0
1,2,3,4,5,6,7,8,9,10,13,15,17,23,39
1,2,3,4,5,6,7,8,9,10,13,15,16,19,23
1,2,3,4,5,6,7,10,11,12,14,18,20,28,35
1,2,3,4,5,7,8,9,10,11,12,14,23,25,65
1,2,3,4,5,7,8,10,11,12,14,18,22,23,0
1,2,3,4,5,8,9,10,15,17,23,24,25,56,88
1,2,3,4,5,6,7,8,9,10,11,13,19,21,30
1,2,3,4,5,6,7,11,12,14,18,20,22,27,32
1,2,3,4,5,6,7,8,9,10,11,13,17,21,34
1,2,3,4,5,7,8,9,10,11,13,17,21,23,42
1,2,3,4,5,6,7,8,9,10,13,15,16,17,30
1,2,3,4,5,6,7,10,11,12,14,18,20,22,28
1,2,3,4,5,6,7,8,9,10,11,12,14,16,30
1,2,3,4,5,6,7,8,9,10,11,12,14,21,30
1,2,3,4,5,6,7,8,10,12,15,18,22,30,37
1,2,3,5,6,7,10,11,12,14,18,20,43,46,52
1,2,3,4,5,6,7,8,10,11,18,19,22,24,28
1,2,3,4,5,6,7,8,9,15,19,24,39,46,47
1,2,3,4,5,6,7,8,9,10,11,12,14,21,28
1,2,3,4,5,6,7,9,10,15,19,20,21,24,30
1,2,3,4,5,6,7,8,9,11,12,14,25,0,0
1,2,3,4,5,6,7,8,9,10,11,13,16,19,23
1,2,3,4,5,6,7,8,11,13,18,19,30,32,35
1,2,3,4,5,6,9,12,15,16,20,29,31,37,47
1,2,3,4,5,6,7,8,9,11,13,19,33,39,48
1,2,3,4,5,6,7,8,10,11,13,18,19,22,30
1,2,3,4,5,6,7,8,10,11,12,14,18,22,30
1,2,3,4,5,6,7,9,10,11,12,14,16,20,26
1,2,3,4,5,6,7,8,9,10,15,17,21,24,46
1,2,3,4,5,6,7,8,9,10,11,19,24,25,28
1,2,3,4,5,6,7,8,9,10,11,12,14,16,34
1,2,3,4,5,7,8,9,10,13,15,16,17,23,61
1,2,3,4,6,9,10,11,12,14,16,20,29,31,38
1,2,3,4,5,6,7,8,10,11,13,17,18,22,28
1,2,3,4,5,7,8,9,10,11,13,17,25,34,42
1,2,3,4,5,6,7,8,11,12,14,18,22,27,33
1,2,3,5,6,7,10,11,12,14,18,20,26,35,52
1,2,3,4,5,6,7,8,9,11,12,14,16,27,32
1,2,3,4,5,6,7,8,9,10,11,13,17,23,25
1,2,3,4,5,6,7,8,9,10,15,17,21,24,30
1,2,3,4,5,6,7,9,11,12,14,16,20,40,46
1,2,3,4,5,6,7,8,10,13,15,18,19,22,30
1,2,3,4,5,7,8,9,10,11,12,14,16,30,42
1,2,3,4,5,6,7,8,9,10,11,12,14,21,28
1,2,3,4,5,6,7,11,12,14,18,20,22,30,41
1,2,3,4,5,6,7,8,9,10,11,12,14,25,36
1,2,3,4,5,6,8,9,10,13,15,17,25,30,31
1,2,3,4,5,6,7,8,9,10,11,12,14,25,27
1,2,3,4,5,6,7,10,11,12,14,18,20,22,26
1,2,3,4,5,6,7,8,9,10,13,15,17,21,29
1,2,3,4,5,6,7,8,10,11,12,17,18,22,27
1,2,3,4,5,6,7,8,9,10,11,16,19,23,24
